,ref_index,ref_mz,ref_z,ref_MS1,ref_minMS1,ref_maxMS1,ref_RT,ref_minRT,ref_maxRT,ref_intensity,ref_SNratio,ref_PercentageTF,comp_index,comp_mz,comp_z,comp_MS1,comp_minMS1,comp_maxMS1,comp_RT,comp_minRT,comp_maxRT,comp_intensity,comp_SNratio,comp_PercentageTF
214,1119.0,258.0554838,1.0,8781.0,8193.0,9579.0,1004.83,940.918,1091.7,411263.0,143.5,13.2635,903.0,258.05547791998964,1.0,8718.0,8193.0,9621.0,1000.3285414169317,941.883,1096.88,420544.0,116.9,13.6279
215,562.0,137.05934480000002,0.0,6786.0,6702.0,7458.0,788.77,779.7280000000001,861.2360000000001,410314.0,96.2,7.1698,558.0,137.05934078694648,0.0,6954.0,6870.0,7374.0,796.6300318030444,798.587,853.304,102858.0,30.3,4.8109
216,990.0,147.06482869999996,0.0,8235.0,6471.0,9957.0,945.56,754.801,1132.36,409181.0,170.6,33.2119,812.0,147.06481347218545,0.0,8193.0,6555.0,9999.0,942.4232725672122,764.5369999999999,1137.35,359575.0,127.3,32.7791
217,626.0,381.0417632,0.0,6996.0,6912.0,7521.0,811.47,802.362,867.985,407744.0,100.6,5.7725,577.0,381.0417125082171,0.0,7017.0,6912.0,7521.0,806.8709233158334,803.1510000000001,869.191,190121.0,56.5,5.8065
218,38.0,157.121815,0.0,5022.0,5001.0,9999.0,598.89,596.7040000000001,1136.82,406710.0,63.1,47.5111,41.0,157.1218295768375,0.0,5043.0,5001.0,9999.0,602.0669766931068,596.8330000000001,1137.35,260624.0,73.1,47.5242
219,1443.0,196.0602033,0.0,9894.0,9705.0,9999.0,1125.58,1105.32,1136.82,402193.0,97.1,2.7709,1270.0,196.06021824498546,0.0,9894.0,9642.0,9999.0,1126.9487437515452,1099.19,1137.35,382035.0,87.3,3.3552
220,1187.0,113.0341467,0.0,9033.0,8718.0,9621.0,1032.21,998.052,1096.24,401132.0,164.8,8.6371,1007.0,113.03411938653626,0.0,9012.0,8613.0,9474.0,1031.4432343422097,987.454,1080.96,272846.0,92.2,8.2214
221,474.0,230.02957200000003,0.0,6345.0,6177.0,6513.0,741.26,723.168,759.4019999999999,400693.0,91.0,3.1873,447.0,230.02960024837253,0.0,6471.0,6387.0,6744.0,736.6856643669853,746.297,784.9939999999999,357794.0,99.5,3.4024
222,860.0,302.09858110000005,1.0,7752.0,7647.0,8277.0,892.91,881.607,950.1360000000001,396953.0,144.0,6.0281,728.0,302.09852978214565,1.0,7731.0,7605.0,8277.0,891.506181471542,878.2860000000001,951.0189999999999,495095.0,137.4,6.395
223,1071.0,211.92990690000002,1.0,8739.0,5001.0,9999.0,1000.32,596.7040000000001,1136.82,394881.0,109.5,47.5111,900.0,211.92989875629107,1.0,8718.0,5001.0,9999.0,1000.3285414169317,596.8330000000001,1137.35,531851.0,147.8,47.5242
224,437.0,253.04908590000002,0.0,6219.0,6114.0,6429.0,727.66,716.355,750.2439999999999,391513.0,99.6,2.9810000000000003,425.0,253.04911034643328,0.0,6387.0,6303.0,6471.0,724.1154981958215,737.2460000000001,755.4169999999999,349320.0,98.2,1.5977
225,1072.0,132.9527946,0.0,8739.0,5001.0,9999.0,1000.32,596.7040000000001,1136.82,388960.0,107.8,47.5111,898.0,132.95281074382828,0.0,8718.0,5001.0,9999.0,1000.3285414169317,596.8330000000001,1137.35,787866.0,219.0,47.5242
226,1427.0,176.09141340000002,0.0,9852.0,8970.0,9999.0,1121.11,1025.32,1136.82,380689.0,95.9,9.8081,1257.0,176.09144961165111,0.0,9852.0,9558.0,9999.0,1122.9999050697866,1090.06,1137.35,362365.0,88.6,4.1579
227,837.0,277.0043374,0.0,7647.0,5799.0,9999.0,881.61,682.326,1136.82,376907.0,118.5,39.9794,696.0,277.0042980949498,0.0,7563.0,5001.0,9999.0,872.6223282694018,596.8330000000001,1137.35,177778.0,50.3,47.5242
228,1059.0,366.8852243,0.0,8697.0,5001.0,9999.0,995.79,596.7040000000001,1136.82,375854.0,124.4,47.5111,948.0,366.8852172743157,0.0,8781.0,5001.0,9999.0,1005.8745631638684,596.8330000000001,1137.35,410207.0,113.8,47.5242
229,663.0,260.0586686,0.0,7101.0,7017.0,7500.0,822.85,813.758,865.717,375058.0,65.3,4.5706,624.0,260.05862495075667,0.0,7122.0,7017.0,7395.0,825.4813224378953,814.518,855.541,188281.0,41.1,3.6069
230,1384.0,330.9786423,0.0,9747.0,9117.0,9999.0,1109.87,1041.4,1136.82,370820.0,99.3,8.3936,1191.0,330.9786894252297,0.0,9684.0,9537.0,9999.0,1106.8167374756517,1087.77,1137.35,389722.0,98.4,4.3593
231,1502.0,448.84502599999996,1.0,9978.0,5001.0,9999.0,1134.56,596.7040000000001,1136.82,365411.0,75.0,47.5111,1339.0,448.8450003097489,1.0,9999.0,5001.0,9999.0,1134.9384661608158,596.8330000000001,1137.35,299831.0,58.4,47.5242
232,1503.0,371.86726239999996,0.0,9978.0,5001.0,9999.0,1134.56,596.7040000000001,1136.82,364294.0,74.7,47.5111,1297.0,371.86725687576717,0.0,9957.0,5001.0,9999.0,1131.7850671043968,596.8330000000001,1137.35,302232.0,65.2,47.5242
233,475.0,178.03309730000004,0.0,6345.0,6177.0,6702.0,741.26,723.168,779.7280000000001,363176.0,82.4,4.9753,464.0,178.0330702344671,0.0,6492.0,6366.0,6618.0,739.5486144985886,744.0239999999999,771.309,187541.0,52.6,2.399
234,277.0,422.1195732,1.0,5673.0,5589.0,5799.0,668.85,659.7760000000001,682.326,359373.0,64.4,1.9836,272.0,422.1194186143005,1.0,5799.0,5757.0,5904.0,656.0405496822443,678.216,694.138,197170.0,53.2,1.3999
235,72.0,152.98316599999998,0.0,5064.0,5001.0,7458.0,603.45,596.7040000000001,861.2360000000001,358022.0,61.0,23.2695,159.0,152.98314662025555,0.0,5337.0,5148.0,7122.0,607.7367173201134,612.7280000000001,825.966,207707.0,55.6,18.7487
236,1504.0,137.9390847,0.0,9978.0,9159.0,9999.0,1134.56,1045.98,1136.82,356039.0,73.0,7.9907,1338.0,137.93906428198534,0.0,9999.0,7143.0,9999.0,1134.9384661608158,828.227,1137.35,315772.0,61.5,27.1792
237,906.0,332.8585105,5.0,7815.0,7731.0,8487.0,899.78,890.6210000000001,973.0,354322.0,125.3,7.2464,769.0,332.858555974735,5.0,7815.0,7710.0,8613.0,901.3699262682098,889.502,987.454,310119.0,106.0,8.6123
238,312.0,348.1290924,0.0,5715.0,5610.0,6030.0,673.32,662.0210000000001,707.176,354231.0,60.0,3.972,346.0,348.1288876603519,0.0,5925.0,5883.0,5988.0,665.9643313026996,691.8660000000001,703.16,36059.0,10.5,0.993
239,343.0,348.0203393,0.0,5757.0,5673.0,6072.0,677.84,668.8480000000001,711.768,348117.0,65.1,3.7754,387.0,348.02036802631966,0.0,6114.0,6051.0,6219.0,685.5143638159507,709.9960000000001,728.1139999999999,117336.0,35.3,1.5930000000000002
240,1001.0,392.06773860000004,0.0,8277.0,8151.0,8445.0,950.14,936.305,968.447,347973.0,127.3,2.8274,814.0,392.06769546278844,0.0,8235.0,8130.0,8487.0,947.1976915979058,935.035,973.806,540476.0,161.8,3.4089
241,866.0,197.0442457,0.0,7773.0,6030.0,9999.0,895.19,707.176,1136.82,346279.0,112.7,37.7935,730.0,197.04424266229142,0.0,7731.0,6135.0,9999.0,891.506181471542,719.056,1137.35,384367.0,106.6,36.7779
242,39.0,155.02151730000003,0.0,5022.0,5001.0,7059.0,598.89,596.7040000000001,818.275,341738.0,53.0,19.4904,165.0,155.02169974478366,0.0,5358.0,5127.0,6807.0,608.9694558614988,610.476,791.765,152222.0,42.7,15.9396
243,1339.0,244.06635130000004,0.0,9663.0,9495.0,9999.0,1100.75,1082.59,1136.82,341376.0,96.1,4.7703,1159.0,244.06641740954646,0.0,9621.0,9474.0,9915.0,1097.6667601058425,1080.96,1128.48,450024.0,118.9,4.1781
244,100.0,143.10630480000003,0.0,5127.0,5001.0,9999.0,610.22,596.7040000000001,1136.82,339896.0,82.2,47.5111,90.0,143.1062892415249,0.0,5169.0,5001.0,9999.0,603.4830241862088,596.8330000000001,1137.35,265887.0,72.7,47.5242
245,101.0,125.03415109999999,0.0,5127.0,5001.0,9999.0,610.22,596.7040000000001,1136.82,338334.0,81.9,47.5111,132.0,125.03413798956659,0.0,5253.0,5001.0,9999.0,604.9900866194483,596.8330000000001,1137.35,215127.0,61.9,47.5242
246,1505.0,312.89817969999996,0.0,9978.0,5001.0,9999.0,1134.56,596.7040000000001,1136.82,338241.0,69.4,47.5111,1298.0,312.8981681781251,0.0,9957.0,5001.0,9999.0,1131.7850671043968,596.8330000000001,1137.35,298890.0,64.5,47.5242
247,1018.0,210.07588680000003,1.0,8487.0,8319.0,9558.0,973.0,954.706,1089.42,337824.0,125.9,11.8501,843.0,210.07588243142115,1.0,8424.0,8319.0,9537.0,969.2436730627702,955.582,1087.77,357044.0,113.0,11.6225
248,702.0,418.2084316,0.0,7143.0,7080.0,7269.0,827.37,820.5210000000001,840.926,337260.0,55.3,1.7949,625.0,418.2084719073209,0.0,7122.0,7059.0,7269.0,825.4813224378953,819.078,841.9060000000001,181140.0,39.5,2.0071
249,1367.0,313.1244901,0.0,9726.0,9621.0,9789.0,1107.58,1096.24,1114.37,336324.0,101.8,1.5948,1190.0,313.1246112386656,0.0,9684.0,9600.0,9768.0,1106.8167374756517,1094.61,1112.75,410808.0,103.7,1.5949
250,953.0,152.0008938,0.0,7899.0,5001.0,9999.0,908.94,596.7040000000001,1136.82,334646.0,124.8,47.5111,791.0,152.00084031230955,0.0,7899.0,5001.0,9999.0,910.8524620787782,596.8330000000001,1137.35,239853.0,79.3,47.5242
251,674.0,432.9919607,0.0,7122.0,6681.0,7647.0,825.07,777.45,881.607,332071.0,55.9,9.1621,623.0,432.9919659963787,0.0,7122.0,6891.0,7563.0,825.4813224378953,800.8589999999999,873.7389999999999,208524.0,45.5,6.4079
252,1352.0,361.06188639999993,0.0,9684.0,9243.0,9789.0,1103.03,1055.1,1114.37,330041.0,94.5,5.2137,1171.0,361.0620250316132,0.0,9663.0,9579.0,9873.0,1103.8509981045033,1092.33,1123.95,318488.0,79.3,2.7801
253,506.0,388.9660723,0.0,6555.0,6471.0,6723.0,763.89,754.801,782.0219999999999,322410.0,89.8,2.3945,509.0,388.96607639786396,0.0,6723.0,6660.0,6786.0,768.9338976266716,775.84,789.485,96952.0,28.2,1.1997
254,1261.0,353.961281,0.0,9348.0,9243.0,9621.0,1066.54,1055.1,1096.24,321807.0,114.4,3.6189,1091.0,353.96128320121403,0.0,9327.0,9222.0,9516.0,1065.506321482667,1053.48,1085.51,307245.0,112.1,2.8162
255,1279.0,423.5704261,2.0,9432.0,9348.0,9936.0,1075.68,1066.54,1130.09,319502.0,106.5,5.5902,1113.0,423.57047476326653,2.0,9411.0,9306.0,9978.0,1073.483204628711,1062.64,1135.17,231180.0,82.3,6.3771
256,638.0,303.06453369999997,0.0,7017.0,6933.0,7458.0,813.76,804.6669999999999,861.2360000000001,317036.0,77.3,4.9761,588.0,303.0644936208782,0.0,7038.0,6933.0,7395.0,810.4885994586737,805.439,855.541,122136.0,34.9,4.4052
257,703.0,451.22711969999995,0.0,7143.0,7080.0,7332.0,827.37,820.5210000000001,847.753,316396.0,51.9,2.3955,619.0,451.22706967204823,0.0,7122.0,7038.0,7290.0,825.4813224378952,816.784,844.171,318284.0,69.4,2.408
258,1173.0,311.9841331,0.0,9012.0,8949.0,9390.0,1029.92,1023.04,1071.1,314316.0,128.1,4.2276,1021.0,311.9840665338688,0.0,9033.0,8907.0,9201.0,1033.8905657812797,1019.26,1051.19,323729.0,120.0,2.8074
259,40.0,213.0140233,0.0,5022.0,5001.0,7605.0,598.89,596.7040000000001,877.053,313881.0,48.7,24.6608,45.0,213.01397248787586,0.0,5043.0,5001.0,7626.0,602.0669766931069,596.8330000000001,880.513,217600.0,61.0,24.9422
260,810.0,288.9681011,0.0,7563.0,7353.0,8088.0,872.55,850.0419999999999,929.507,310892.0,91.3,6.9901,708.0,288.96811676202026,0.0,7626.0,7500.0,8025.0,879.582656133165,866.916,923.6389999999999,461235.0,116.1,4.9873
261,1408.0,239.07615040000002,0.0,9810.0,7857.0,9999.0,1116.62,904.357,1136.82,309575.0,77.4,20.4485,1230.0,239.0761798248292,0.0,9789.0,8046.0,9999.0,1117.5610247988602,925.905,1137.35,300704.0,71.6,18.590999999999998
262,777.0,325.9996149,0.0,7395.0,7290.0,7584.0,854.51,843.1610000000001,874.821,309386.0,82.1,2.785,685.0,325.99959090657313,0.0,7458.0,7374.0,7542.0,861.7673503869921,853.304,871.48,100891.0,34.2,1.5981
263,42.0,249.00620209999997,0.0,5022.0,5001.0,5442.0,598.89,596.7040000000001,643.982,308902.0,47.9,4.1588,143.0,249.00625698193593,0.0,5316.0,5232.0,5820.0,606.4267754710919,621.79,685.076,258044.0,67.8,5.5643
264,358.0,245.01463289999998,0.0,5799.0,5589.0,7416.0,682.33,659.7760000000001,856.735,308374.0,63.5,17.3254,377.0,245.01460901989614,0.0,6051.0,5862.0,7353.0,677.9146343204106,689.628,851.048,220747.0,67.1,14.1926
265,907.0,330.8605778,0.0,7815.0,7731.0,8214.0,899.78,890.6210000000001,943.232,306634.0,108.4,4.6279,748.0,330.8605846909557,0.0,7794.0,7710.0,8235.0,898.8538786837827,889.502,946.457,302986.0,93.2,5.0077
266,1073.0,192.95726519999997,0.0,8739.0,5841.0,9642.0,1000.32,686.8389999999999,1098.49,305199.0,84.6,36.2107,908.0,192.9572471764202,0.0,8718.0,7311.0,9474.0,1000.3285414169317,846.4680000000001,1080.96,202951.0,56.4,20.6174
267,784.0,185.02089709999998,0.0,7437.0,7311.0,9222.0,859.01,845.461,1052.81,303552.0,68.5,18.2394,684.0,185.0208842436102,0.0,7458.0,7374.0,7668.0,861.7673503869921,853.304,884.967,148176.0,50.2,2.7839
268,133.0,208.0604032,0.0,5253.0,5169.0,5547.0,623.67,614.632,655.29,301933.0,79.0,3.5765,227.0,208.06035358727178,0.0,5652.0,5421.0,5841.0,641.952317919575,642.053,687.3439999999999,118273.0,32.6,3.9822
269,867.0,215.013,0.0,7773.0,5841.0,8424.0,895.19,686.8389999999999,966.143,301622.0,98.2,24.5689,731.0,215.01296683064888,0.0,7731.0,5841.0,8235.0,891.506181471542,687.3439999999999,946.457,125983.0,35.0,22.7822
270,1120.0,116.97092920000001,0.0,8781.0,5001.0,9999.0,1004.83,596.7040000000001,1136.82,300208.0,104.7,47.5111,885.0,116.97089771587237,0.0,8697.0,5001.0,9999.0,998.3638911135848,596.8330000000001,1137.35,287343.0,81.6,47.5242
271,522.0,262.0590924,0.0,6660.0,6597.0,6912.0,775.15,768.408,802.362,298972.0,81.8,2.9868,504.0,262.0590890833907,0.0,6723.0,6639.0,7038.0,768.9338976266716,773.6,816.784,281895.0,82.0,3.7969
272,1309.0,422.9714784,1.0,9495.0,9369.0,9579.0,1082.59,1068.84,1091.7,297702.0,96.2,2.0109,1134.0,422.9715355778698,1.0,9474.0,9369.0,9558.0,1079.43032079843,1069.49,1090.06,210173.0,65.3,1.8086
273,675.0,338.0361269,0.0,7122.0,7017.0,7479.0,825.07,813.758,863.488,296286.0,49.9,4.3745,627.0,338.03616072549255,0.0,7122.0,7038.0,7458.0,825.4813224378953,816.784,862.3489999999999,148748.0,32.5,4.0062
274,278.0,327.09540739999994,0.0,5673.0,5589.0,6093.0,668.85,659.7760000000001,714.057,295287.0,52.9,4.7748,288.0,327.09534621409574,0.0,5820.0,5715.0,6051.0,657.3311577258496,673.697,709.9960000000001,227864.0,63.6,3.1915
275,171.0,241.89791659999997,0.0,5463.0,5421.0,5547.0,646.25,641.748,655.29,290241.0,85.7,1.1912,314.0,241.89774115626074,0.0,5862.0,5820.0,5946.0,660.3269101832486,685.076,698.6439999999999,88721.0,27.7,1.1929
276,202.0,237.9492661,0.0,5526.0,5001.0,9999.0,653.01,596.7040000000001,1136.82,283527.0,76.6,47.5111,300.0,237.949264291857,0.0,5841.0,5001.0,9999.0,658.5916630015125,596.8330000000001,1137.35,317260.0,95.9,47.5242
277,313.0,172.0549017,0.0,5715.0,5631.0,5841.0,673.32,664.285,686.8389999999999,278917.0,47.2,1.984,339.0,172.054825851106,0.0,5925.0,5862.0,5988.0,665.9643313026996,689.628,703.16,79385.0,23.0,1.1898
278,1417.0,263.0763695,0.0,9831.0,9768.0,9894.0,1118.89,1112.16,1125.58,276533.0,69.8,1.1805,1246.0,263.0763811029322,0.0,9831.0,9747.0,9873.0,1121.0811647192027,1110.48,1123.95,307175.0,66.4,1.1843
279,66.0,288.0844986,0.0,5043.0,5001.0,5421.0,601.18,596.7040000000001,641.748,276224.0,50.3,3.9623,116.0,288.0844579576048,0.0,5232.0,5148.0,5568.0,604.5716135258132,612.7280000000001,657.845,279750.0,77.5,3.9669
280,9.0,266.0886551,0.0,5001.0,5001.0,5421.0,596.7,596.7040000000001,641.748,276202.0,48.9,3.9623,48.0,266.0886404641172,0.0,5043.0,5001.0,5253.0,602.0669766931068,596.8330000000001,624.062,134659.0,37.8,2.3941
281,184.0,157.97468999999998,0.0,5484.0,5001.0,9999.0,648.51,596.7040000000001,1136.82,274279.0,75.8,47.5111,286.0,157.97473367130084,0.0,5820.0,5001.0,9999.0,657.3311577258496,596.8330000000001,1137.35,366548.0,102.2,47.5242
282,563.0,211.0599314,0.0,6786.0,6702.0,9222.0,788.77,779.7280000000001,1052.81,271045.0,63.5,24.0216,548.0,211.0599189507432,0.0,6912.0,6576.0,8634.0,789.8613203091312,766.7769999999999,989.758,220667.0,68.1,19.6053
283,704.0,377.04679530000004,0.0,7143.0,7038.0,7521.0,827.37,816.0039999999999,867.985,269035.0,44.1,4.5725,626.0,377.046698032369,0.0,7122.0,7038.0,7479.0,825.4813224378952,816.784,864.6560000000001,159374.0,34.8,4.2091
284,705.0,214.06051859999997,0.0,7143.0,7059.0,7479.0,827.37,818.275,863.488,268802.0,44.1,3.9771,641.0,214.06037731494177,0.0,7122.0,7038.0,7290.0,825.4813224378952,816.784,844.171,79502.0,17.3,2.408
285,676.0,372.1076142,0.0,7122.0,7059.0,8088.0,825.07,818.275,929.507,268418.0,45.2,9.7845,628.0,372.10756485273504,0.0,7122.0,7038.0,7542.0,825.4813224378952,816.784,871.48,124136.0,27.1,4.8091
286,1368.0,382.9877052,0.0,9726.0,9621.0,9873.0,1107.58,1096.24,1123.33,265745.0,80.4,2.383,1192.0,382.98782822322966,0.0,9684.0,9621.0,9768.0,1106.8167374756517,1096.88,1112.75,246078.0,62.1,1.3953
287,43.0,458.02374689999994,0.0,5022.0,5001.0,5253.0,598.89,596.7040000000001,623.6669999999999,263209.0,40.8,2.3718,117.0,458.02373146034887,1.0,5232.0,5148.0,5421.0,604.5716135258133,612.7280000000001,642.053,267800.0,74.2,2.5784
288,1254.0,210.0371225,0.0,9327.0,9222.0,9474.0,1064.29,1052.81,1080.27,258714.0,92.2,2.4155,1068.0,210.0371521267263,0.0,9306.0,9201.0,9453.0,1063.5072075856951,1051.19,1078.66,386099.0,127.7,2.4153
289,1228.0,242.05064610000002,0.0,9222.0,8025.0,9999.0,1052.81,922.684,1136.82,258057.0,100.6,18.8364,1050.0,242.0506724741632,0.0,9201.0,8004.0,9999.0,1052.6243116987473,921.3860000000001,1137.35,256715.0,96.1,18.9884
290,1353.0,273.9511185,0.0,9684.0,9579.0,9747.0,1103.03,1091.7,1109.87,257674.0,73.8,1.5983,1172.0,273.9511128536803,0.0,9663.0,9579.0,9726.0,1103.8509981045033,1092.33,1108.25,188130.0,46.8,1.3997
291,368.0,400.9692577,0.0,5841.0,5652.0,7353.0,686.84,666.575,850.0419999999999,255792.0,65.9,16.1386,392.0,400.9692106112807,0.0,6177.0,5904.0,7038.0,694.6089351889598,694.138,816.784,150943.0,45.7,10.7835
292,991.0,281.09817610000005,1.0,8235.0,8151.0,8529.0,945.56,936.305,977.575,254928.0,106.3,3.6303,815.0,281.0981068677287,1.0,8235.0,8109.0,8487.0,947.1976915979058,932.7460000000001,973.806,291067.0,87.1,3.6101
293,203.0,204.02485969999998,0.0,5526.0,5421.0,5652.0,653.01,641.748,666.575,253026.0,68.3,2.1839,237.0,204.02486609973894,0.0,5673.0,5568.0,5904.0,644.3760120707927,657.845,694.138,146927.0,37.9,3.1910000000000003
294,932.0,253.0919095,0.0,7857.0,7332.0,9999.0,904.36,847.753,1136.82,251096.0,93.6,25.4277,782.0,253.09190935133748,0.0,7836.0,7752.0,9831.0,903.8887387556515,894.0010000000001,1119.48,170594.0,58.3,19.8249
295,523.0,359.00989439999995,0.0,6660.0,6555.0,6870.0,775.15,763.887,797.773,250922.0,68.6,2.9808,532.0,359.00968758600055,0.0,6828.0,6744.0,6954.0,782.0525718220435,784.9939999999999,807.7339999999999,80440.0,25.5,1.9994
296,344.0,256.0581122,0.0,5757.0,5673.0,5967.0,677.84,668.8480000000001,700.444,244402.0,45.7,2.7793,385.0,256.0581286909906,0.0,6114.0,6051.0,6261.0,685.5143638159508,709.9960000000001,732.692,176868.0,53.1,1.9955
297,45.0,172.0060187,0.0,5022.0,5001.0,7143.0,598.89,596.7040000000001,827.365,244276.0,37.9,20.29,1.0,172.00608274556646,1.0,5001.0,5001.0,6408.0,601.7054686024206,596.8330000000001,748.564,13450092.0,3607.0,13.3407
298,706.0,428.2416538,1.0,7143.0,7080.0,7248.0,827.37,820.5210000000001,838.6469999999999,241235.0,39.6,1.5944,631.0,428.24176271342185,1.0,7122.0,7059.0,7206.0,825.4813224378953,819.078,835.0360000000001,109508.0,23.9,1.4031
299,811.0,366.9451625,0.0,7563.0,7311.0,8109.0,872.55,845.461,931.796,240585.0,70.6,7.5944,710.0,366.9451350933808,0.0,7626.0,7500.0,8004.0,879.582656133165,866.916,921.3860000000001,273182.0,68.8,4.7892
300,956.0,502.00923830000005,1.0,7983.0,7542.0,8130.0,918.05,870.25,934.028,239545.0,92.9,5.6102,794.0,502.009147062616,1.0,7962.0,7521.0,8130.0,917.4960118467287,869.191,935.035,365478.0,117.8,5.7892
301,352.0,261.0871543,0.0,5778.0,5694.0,6828.0,680.08,671.086,793.322,238499.0,46.7,10.7524,357.0,261.08715797001656,0.0,5988.0,5904.0,6870.0,671.4323160210888,694.138,798.587,91772.0,27.0,9.1835
302,1255.0,224.0221684,0.0,9327.0,5001.0,9999.0,1064.29,596.7040000000001,1136.82,238083.0,84.8,47.5111,1070.0,224.02216942398402,0.0,9306.0,5127.0,9999.0,1063.5072075856951,610.476,1137.35,324707.0,107.4,46.3247
303,707.0,312.10344879999997,0.0,7143.0,7059.0,7437.0,827.37,818.275,859.013,236040.0,38.7,3.5835,632.0,312.1033287652786,0.0,7122.0,7038.0,7353.0,825.4813224378952,816.784,851.048,106567.0,23.3,3.0126
304,1481.0,372.8646886,0.0,9957.0,5001.0,9999.0,1132.36,596.7040000000001,1136.82,236001.0,56.1,47.5111,1301.0,372.86467039521847,0.0,9957.0,5001.0,9999.0,1131.7850671043968,596.8330000000001,1137.35,176562.0,38.1,47.5242
305,1188.0,408.96698189999995,0.0,9033.0,8949.0,9264.0,1032.21,1023.04,1057.39,233975.0,96.1,3.0216,1008.0,408.9669709671264,0.0,9012.0,8928.0,9159.0,1031.4432343422097,1021.55,1046.65,236817.0,80.0,2.2069
306,1403.0,224.058561,0.0,9789.0,9579.0,9978.0,1114.37,1091.7,1134.56,233625.0,57.9,3.7702,1232.0,224.05861232839464,0.0,9789.0,9159.0,9999.0,1117.5610247988602,1046.65,1137.35,205220.0,48.9,7.9747
307,1202.0,139.9831523,0.0,9096.0,8991.0,9285.0,1039.1,1027.62,1059.71,232962.0,100.0,2.8228,1027.0,139.98311050303252,0.0,9075.0,8970.0,9243.0,1038.6682614875,1026.12,1055.75,165620.0,58.3,2.6052
308,708.0,215.1151352,0.0,7143.0,7059.0,7395.0,827.37,818.275,854.5110000000001,231194.0,37.9,3.1875,638.0,215.11519794306784,0.0,7122.0,7059.0,7353.0,825.4813224378953,819.078,851.048,86099.0,18.8,2.8109
309,423.0,366.0148575,0.0,6198.0,6114.0,6303.0,725.4,716.355,736.808,231103.0,58.0,1.7991,429.0,366.0148658976466,0.0,6387.0,6303.0,6450.0,724.1154981958216,737.2460000000001,753.1289999999999,135821.0,38.2,1.3965
310,1130.0,182.03901159999998,0.0,8802.0,8739.0,8907.0,1007.09,1000.32,1018.47,230187.0,73.2,1.5966,949.0,182.0390076969293,0.0,8781.0,8718.0,8928.0,1005.8745631638684,998.828,1021.55,250552.0,69.5,1.9978
311,457.0,263.02201099999996,0.0,6324.0,6240.0,6576.0,739.06,729.903,766.1460000000001,229894.0,54.2,3.1881,466.0,263.0220016965163,0.0,6492.0,6408.0,6639.0,739.5486144985887,748.564,773.6,128924.0,36.1,2.2013
312,172.0,214.87869730000003,0.0,5463.0,5400.0,5568.0,646.25,639.491,657.54,229407.0,67.7,1.5877,312.0,214.87858581432477,0.0,5862.0,5799.0,5925.0,660.3269101832486,682.799,696.39,123980.0,38.7,1.195
313,1206.0,221.05168790000002,0.0,9117.0,8109.0,9915.0,1041.4,931.796,1127.88,229260.0,82.4,17.2485,1042.0,221.0517126640186,0.0,9138.0,8676.0,9894.0,1045.6571147219108,994.32,1126.23,159535.0,60.8,11.597999999999999
314,120.0,182.0445033,0.0,5211.0,5001.0,9999.0,619.19,596.7040000000001,1136.82,228866.0,59.7,47.5111,74.0,182.04448289756394,0.0,5085.0,5001.0,9999.0,602.4565833674341,596.8330000000001,1137.35,170226.0,49.5,47.5242
315,250.0,241.04559080000004,0.0,5631.0,5526.0,5715.0,664.28,653.015,673.321,226999.0,47.3,1.7862,301.0,241.04553375638434,0.0,5841.0,5757.0,5904.0,658.5916630015125,678.216,694.138,313993.0,94.9,1.3999
316,933.0,406.951363,0.0,7857.0,7731.0,8025.0,904.36,890.6210000000001,922.684,226193.0,84.3,2.8204,770.0,406.9513398485705,0.0,7815.0,7731.0,8172.0,901.3699262682098,891.763,939.5889999999999,179056.0,61.2,4.205
317,1189.0,378.11437810000007,1.0,9033.0,8928.0,9243.0,1032.21,1020.74,1055.1,224483.0,92.2,3.0225,1009.0,378.1144223726294,1.0,9012.0,8907.0,9201.0,1031.4432343422097,1019.26,1051.19,196858.0,66.5,2.8074
318,1329.0,355.1349342,0.0,9642.0,9537.0,9705.0,1098.49,1087.14,1105.32,223585.0,58.8,1.5992,1160.0,355.1349143697767,0.0,9621.0,9516.0,9663.0,1097.6667601058425,1085.51,1101.47,257415.0,68.0,1.4033
319,733.0,124.0759119,0.0,7164.0,7059.0,7437.0,829.63,818.275,859.013,223505.0,39.1,3.5835,647.0,124.07590958602898,0.0,7122.0,7038.0,7290.0,825.4813224378952,816.784,844.171,51203.0,11.2,2.408
320,353.0,151.0222716,0.0,5778.0,5610.0,7479.0,680.08,662.0210000000001,863.488,223410.0,43.8,17.722,386.0,151.02225050492748,0.0,6114.0,5883.0,7227.0,685.5143638159508,691.8660000000001,837.322,128853.0,38.7,12.789000000000001
321,619.0,164.9845972,0.0,6954.0,6870.0,7143.0,806.96,797.773,827.365,222907.0,64.9,2.6031,589.0,164.98459605282497,0.0,7038.0,6954.0,7164.0,810.4885994586737,807.7339999999999,830.505,114518.0,32.7,2.0021
322,1507.0,200.9849781,0.0,9978.0,9831.0,9999.0,1134.56,1118.89,1136.82,222257.0,45.6,1.5772,1300.0,200.98491343397927,0.0,9957.0,9705.0,9999.0,1131.7850671043968,1106.01,1137.35,213232.0,46.0,2.7555
323,886.0,282.0834647,0.0,7794.0,7710.0,8277.0,897.47,888.3489999999999,950.1360000000001,221758.0,72.9,5.4351,751.0,282.083477654532,0.0,7794.0,7689.0,8088.0,898.8538786837828,887.227,930.431,200949.0,61.8,3.7987
